"seq","baseDate","sido","firstCnt","secondCnt","totalFirstCnt","totalSecondCnt","accumulatedFirstCnt","accumulatedSecondCnt"
"20210329_충청남도","2021-03-29 00:00:00",충청남도,,,33334,338,33334,338
"20210329_충청북도","2021-03-29 00:00:00",충청북도,,,24390,61,24390,61
"20210330_강원도","2021-03-30 00:00:00",강원도,570,143,24586,215,24016,72
"20210330_경기도","2021-03-30 00:00:00",경기도,5915,74,172539,336,166624,262
"20210330_경상남도","2021-03-30 00:00:00",경상남도,2454,82,61118,461,58664,379
"20210330_경상북도","2021-03-30 00:00:00",경상북도,2019,,42939,,40920,
"20210330_광주광역시","2021-03-30 00:00:00",광주광역시,1213,61,35014,140,33801,79
"20210330_대구광역시","2021-03-30 00:00:00",대구광역시,927,,38294,659,37367,659
"20210330_대전광역시","2021-03-30 00:00:00",대전광역시,683,,25710,,25027,
"20210330_부산광역시","2021-03-30 00:00:00",부산광역시,2420,44,68918,206,66498,162
"20210330_서울특별시","2021-03-30 00:00:00",서울특별시,2553,394,136711,3033,134158,2639
"20210330_세종특별자치시","2021-03-30 00:00:00",세종특별자치시,121,,2538,,2417,
"20210330_울산광역시","2021-03-30 00:00:00",울산광역시,422,,16699,32,16277,32
"20210330_인천광역시","2021-03-30 00:00:00",인천광역시,1282,7,47162,264,45880,257
"20210330_전국","2021-03-30 00:00:00",전국,26538,919,822448,6151,795910,5232
"20210330_전라남도","2021-03-30 00:00:00",전라남도,1739,32,41758,252,40019,220
"20210330_전라북도","2021-03-30 00:00:00",전라북도,1805,12,39123,84,37318,72
"20210330_제주특별자치도","2021-03-30 00:00:00",제주특별자치도,332,,9462,,9130,
"20210330_충청남도","2021-03-30 00:00:00",충청남도,1121,58,34520,396,33399,338
"20210330_충청북도","2021-03-30 00:00:00",충청북도,962,12,25357,73,24395,61
"20210331_강원도","2021-03-31 00:00:00",강원도,509,602,25106,817,24597,215
"20210331_경기도","2021-03-31 00:00:00",경기도,6619,352,179464,688,172845,336
"20210331_경상남도","2021-03-31 00:00:00",경상남도,2666,63,63824,524,61158,461
"20210331_경상북도","2021-03-31 00:00:00",경상북도,2356,,45395,,43039,
"20210331_광주광역시","2021-03-31 00:00:00",광주광역시,1129,51,36154,191,35025,140
"20210331_대구광역시","2021-03-31 00:00:00",대구광역시,998,,39341,659,38343,659
"20210331_대전광역시","2021-03-31 00:00:00",대전광역시,888,,26610,,25722,
"20210331_부산광역시","2021-03-31 00:00:00",부산광역시,2272,39,71383,245,69111,206
"20210331_서울특별시","2021-03-31 00:00:00",서울특별시,2359,366,139440,3399,137081,3033
"20210331_세종특별자치시","2021-03-31 00:00:00",세종특별자치시,20,,2558,,2538,
"20210331_울산광역시","2021-03-31 00:00:00",울산광역시,691,,17403,32,16712,32
"20210331_인천광역시","2021-03-31 00:00:00",인천광역시,1633,443,48832,707,47199,264
"20210331_전국","2021-03-31 00:00:00",전국,28407,2034,852202,8185,823795,6151
"20210331_전라남도","2021-03-31 00:00:00",전라남도,1613,23,43406,275,41793,252
"20210331_전라북도","2021-03-31 00:00:00",전라북도,1635,9,40790,93,39155,84
"20210331_제주특별자치도","2021-03-31 00:00:00",제주특별자치도,394,,9887,,9493,
"20210331_충청남도","2021-03-31 00:00:00",충청남도,1638,56,36258,452,34620,396
"20210331_충청북도","2021-03-31 00:00:00",충청북도,987,30,26351,103,25364,73
"20210401_강원도","2021-04-01 00:00:00",강원도,844,168,25972,986,25128,818
"20210401_경기도","2021-04-01 00:00:00",경기도,4971,691,184813,1379,179842,688
"20210401_경상남도","2021-04-01 00:00:00",경상남도,1692,105,65558,629,63866,524
"20210401_경상북도","2021-04-01 00:00:00",경상북도,1857,6,47380,6,45523,
"20210401_광주광역시","2021-04-01 00:00:00",광주광역시,687,141,37005,332,36318,191
"20210401_대구광역시","2021-04-01 00:00:00",대구광역시,831,,40298,659,39467,659
"20210401_대전광역시","2021-04-01 00:00:00",대전광역시,622,,27291,,26669,
"20210401_부산광역시","2021-04-01 00:00:00",부산광역시,1954,,73571,245,71617,245
"20210401_서울특별시","2021-04-01 00:00:00",서울특별시,1768,2827,141584,6227,139816,3400
"20210401_세종특별자치시","2021-04-01 00:00:00",세종특별자치시,106,,2664,,2558,
"20210401_울산광역시","2021-04-01 00:00:00",울산광역시,479,,17888,32,17409,32
"20210401_인천광역시","2021-04-01 00:00:00",인천광역시,1206,538,50090,1245,48884,707
"20210401_전국","2021-04-01 00:00:00",전국,22643,4786,876573,12973,853930,8187
"20210401_전라남도","2021-04-01 00:00:00",전라남도,1309,34,44766,309,43457,275
"20210401_전라북도","2021-04-01 00:00:00",전라북도,1466,,42259,93,40793,93
"20210401_제주특별자치도","2021-04-01 00:00:00",제주특별자치도,155,,10085,,9930,
"20210401_충청남도","2021-04-01 00:00:00",충청남도,1378,276,37679,728,36301,452
"20210401_충청북도","2021-04-01 00:00:00",충청북도,1318,,27670,103,26352,103
"20210402_강원도","2021-04-02 00:00:00",강원도,2397,191,28369,1177,25972,986
"20210402_경기도","2021-04-02 00:00:00",경기도,6416,1571,191565,2950,185149,1379
"20210402_경상남도","2021-04-02 00:00:00",경상남도,3002,153,68708,782,65706,629
"20210402_경상북도","2021-04-02 00:00:00",경상북도,1660,338,49057,344,47397,6
"20210402_광주광역시","2021-04-02 00:00:00",광주광역시,1440,288,38459,620,37019,332
"20210402_대구광역시","2021-04-02 00:00:00",대구광역시,940,140,41315,799,40375,659
"20210402_대전광역시","2021-04-02 00:00:00",대전광역시,764,,28063,,27299,
"20210402_부산광역시","2021-04-02 00:00:00",부산광역시,2321,,76038,245,73717,245
"20210402_서울특별시","2021-04-02 00:00:00",서울특별시,4076,2954,146106,9182,142030,6228
"20210402_세종특별자치시","2021-04-02 00:00:00",세종특별자치시,406,,3070,,2664,
"20210402_울산광역시","2021-04-02 00:00:00",울산광역시,808,,18715,32,17907,32
"20210402_인천광역시","2021-04-02 00:00:00",인천광역시,2198,893,52351,2138,50153,1245
"20210402_전국","2021-04-02 00:00:00",전국,36125,6881,914069,19855,877944,12974
"20210402_전라남도","2021-04-02 00:00:00",전라남도,2093,46,46916,355,44823,309
"20210402_전라북도","2021-04-02 00:00:00",전라북도,2084,,44345,93,42261,93
"20210402_제주특별자치도","2021-04-02 00:00:00",제주특별자치도,750,,10836,,10086,
"20210402_충청남도","2021-04-02 00:00:00",충청남도,2428,307,40138,1035,37710,728
"20210402_충청북도","2021-04-02 00:00:00",충청북도,2342,,30018,103,27676,103
"20210403_강원도","2021-04-03 00:00:00",강원도,2217,1,30629,1178,28412,1177
"20210403_경기도","2021-04-03 00:00:00",경기도,6393,1924,198280,5216,191887,3292
"20210403_경상남도","2021-04-03 00:00:00",경상남도,2842,112,71564,894,68722,782
"20210403_경상북도","2021-04-03 00:00:00",경상북도,1274,408,50406,752,49132,344
"20210403_광주광역시","2021-04-03 00:00:00",광주광역시,1736,166,40221,786,38485,620
"20210403_대구광역시","2021-04-03 00:00:00",대구광역시,1593,151,42922,950,41329,799
"20210403_대전광역시","2021-04-03 00:00:00",대전광역시,1088,,29156,,28068,
"20210403_부산광역시","2021-04-03 00:00:00",부산광역시,2456,,78522,245,76066,245
"20210403_서울특별시","2021-04-03 00:00:00",서울특별시,4872,2203,151391,11388,146519,9185
"20210403_세종특별자치시","2021-04-03 00:00:00",세종특별자치시,308,,3408,,3100,
"20210403_울산광역시","2021-04-03 00:00:00",울산광역시,1128,,19886,32,18758,32
"20210403_인천광역시","2021-04-03 00:00:00",인천광역시,2288,1019,54686,3157,52398,2138
"20210403_전국","2021-04-03 00:00:00",전국,38058,6177,953556,26380,915498,20203
"20210403_전라남도","2021-04-03 00:00:00",전라남도,2282,44,49372,399,47090,355
"20210403_전라북도","2021-04-03 00:00:00",전라북도,2190,,46560,93,44370,93
"20210403_제주특별자치도","2021-04-03 00:00:00",제주특별자치도,576,,11412,,10836,
"20210403_충청남도","2021-04-03 00:00:00",충청남도,2857,149,43126,1187,40269,1038
"20210403_충청북도","2021-04-03 00:00:00",충청북도,1958,,32015,103,30057,103
"20210404_강원도","2021-04-04 00:00:00",강원도,615,,31247,1178,30632,1178
"20210404_경기도","2021-04-04 00:00:00",경기도,2440,416,200799,6013,198359,5597
"20210404_경상남도","2021-04-04 00:00:00",경상남도,635,,72201,894,71566,894
"20210404_경상북도","2021-04-04 00:00:00",경상북도,126,17,50543,769,50417,752
"20210404_광주광역시","2021-04-04 00:00:00",광주광역시,250,,40471,786,40221,786
"20210404_대구광역시","2021-04-04 00:00:00",대구광역시,89,,43011,950,42922,950
"20210404_대전광역시","2021-04-04 00:00:00",대전광역시,156,,29322,,29166,
"20210404_부산광역시","2021-04-04 00:00:00",부산광역시,89,,78611,245,78522,245
"20210404_서울특별시","2021-04-04 00:00:00",서울특별시,178,104,151578,11492,151400,11388
"20210404_세종특별자치시","2021-04-04 00:00:00",세종특별자치시,73,,3481,,3408,
"20210404_울산광역시","2021-04-04 00:00:00",울산광역시,394,,20311,32,19917,32
"20210404_인천광역시","2021-04-04 00:00:00",인천광역시,529,,55268,3157,54739,3157
"20210404_전국","2021-04-04 00:00:00",전국,8229,537,962083,27298,953854,26761
"20210404_전라남도","2021-04-04 00:00:00",전라남도,258,,49635,399,49377,399
"20210404_전라북도","2021-04-04 00:00:00",전라북도,1288,,47848,93,46560,93
"20210404_제주특별자치도","2021-04-04 00:00:00",제주특별자치도,13,,11425,,11412,
"20210404_충청남도","2021-04-04 00:00:00",충청남도,683,,43816,1187,43133,1187
"20210404_충청북도","2021-04-04 00:00:00",충청북도,413,,32516,103,32103,103
"20210405_강원도","2021-04-05 00:00:00",강원도,,,31247,1178,31247,1178
"20210405_경기도","2021-04-05 00:00:00",경기도,,42,200800,6055,200800,6013
"20210405_경상남도","2021-04-05 00:00:00",경상남도,11,,72212,894,72201,894
"20210405_경상북도","2021-04-05 00:00:00",경상북도,,,50543,769,50543,769
"20210405_광주광역시","2021-04-05 00:00:00",광주광역시,,,40482,786,40482,786
"20210405_대구광역시","2021-04-05 00:00:00",대구광역시,114,,43125,950,43011,950
"20210405_대전광역시","2021-04-05 00:00:00",대전광역시,,,29322,,29322,
"20210405_부산광역시","2021-04-05 00:00:00",부산광역시,,,78611,245,78611,245
"20210405_서울특별시","2021-04-05 00:00:00",서울특별시,105,,151683,11492,151578,11492
"20210405_세종특별자치시","2021-04-05 00:00:00",세종특별자치시,,,3481,,3481,
"20210405_울산광역시","2021-04-05 00:00:00",울산광역시,,,20311,32,20311,32
"20210405_인천광역시","2021-04-05 00:00:00",인천광역시,,,55275,3157,55275,3157
"20210405_전국","2021-04-05 00:00:00",전국,629,66,962730,27364,962101,27298
"20210405_전라남도","2021-04-05 00:00:00",전라남도,,,49635,399,49635,399
"20210405_전라북도","2021-04-05 00:00:00",전라북도,260,,48107,93,47847,93
"20210405_제주특별자치도","2021-04-05 00:00:00",제주특별자치도,,,11425,,11425,
"20210405_충청남도","2021-04-05 00:00:00",충청남도,76,24,43892,1211,43816,1187
"20210405_충청북도","2021-04-05 00:00:00",충청북도,63,,32579,103,32516,103
"20210406_강원도","2021-04-06 00:00:00",강원도,2096,,33351,1178,31255,1178
"20210406_경기도","2021-04-06 00:00:00",경기도,6963,229,208110,6294,201147,6065
"20210406_경상남도","2021-04-06 00:00:00",경상남도,2731,,74965,894,72234,894
"20210406_경상북도","2021-04-06 00:00:00",경상북도,1457,,52050,769,50593,769
"20210406_광주광역시","2021-04-06 00:00:00",광주광역시,1265,,41772,786,40507,786
"20210406_대구광역시","2021-04-06 00:00:00",대구광역시,1278,,44430,950,43152,950
"20210406_대전광역시","2021-04-06 00:00:00",대전광역시,842,,30164,,29322,
"20210406_부산광역시","2021-04-06 00:00:00",부산광역시,1707,,80331,245,78624,245
"20210406_서울특별시","2021-04-06 00:00:00",서울특별시,4628,,156714,11493,152086,11493
"20210406_세종특별자치시","2021-04-06 00:00:00",세종특별자치시,254,,3735,,3481,
"20210406_울산광역시","2021-04-06 00:00:00",울산광역시,1647,,21972,32,20325,32
"20210406_인천광역시","2021-04-06 00:00:00",인천광역시,1930,59,57272,3216,55342,3157
"20210406_전국","2021-04-06 00:00:00",전국,35970,316,999870,27691,963900,27375
"20210406_전라남도","2021-04-06 00:00:00",전라남도,2052,,51742,399,49690,399
"20210406_전라북도","2021-04-06 00:00:00",전라북도,2315,,50426,93,48111,93
"20210406_제주특별자치도","2021-04-06 00:00:00",제주특별자치도,720,,12145,,11425,
"20210406_충청남도","2021-04-06 00:00:00",충청남도,2238,28,46239,1239,44001,1211
"20210406_충청북도","2021-04-06 00:00:00",충청북도,1847,,34452,103,32605,103
"20210407_강원도","2021-04-07 00:00:00",강원도,2572,,35927,1178,33355,1178
"20210407_경기도","2021-04-07 00:00:00",경기도,7763,1313,216466,7608,208703,6295
"20210407_경상남도","2021-04-07 00:00:00",경상남도,2592,113,77590,1007,74998,894
"20210407_경상북도","2021-04-07 00:00:00",경상북도,1511,203,53680,972,52169,769
"20210407_광주광역시","2021-04-07 00:00:00",광주광역시,1061,63,42853,849,41792,786
"20210407_대구광역시","2021-04-07 00:00:00",대구광역시,1206,,45687,950,44481,950
"20210407_대전광역시","2021-04-07 00:00:00",대전광역시,851,434,31020,434,30169,
"20210407_부산광역시","2021-04-07 00:00:00",부산광역시,1873,953,82247,1198,80374,245
"20210407_서울특별시","2021-04-07 00:00:00",서울특별시,5342,284,162501,11777,157159,11493
"20210407_세종특별자치시","2021-04-07 00:00:00",세종특별자치시,202,189,3941,189,3739,
"20210407_울산광역시","2021-04-07 00:00:00",울산광역시,1747,734,23781,766,22034,32
"20210407_인천광역시","2021-04-07 00:00:00",인천광역시,1969,478,59304,3694,57335,3216
"20210407_전국","2021-04-07 00:00:00",전국,37533,5722,1039066,33414,1001533,27692
"20210407_전라남도","2021-04-07 00:00:00",전라남도,2299,111,54072,510,51773,399
"20210407_전라북도","2021-04-07 00:00:00",전라북도,2019,97,52460,190,50441,93
"20210407_제주특별자치도","2021-04-07 00:00:00",제주특별자치도,762,656,12966,656,12204,
"20210407_충청남도","2021-04-07 00:00:00",충청남도,1852,,48109,1239,46257,1239
"20210407_충청북도","2021-04-07 00:00:00",충청북도,1912,94,36462,197,34550,103
"20210408_강원도","2021-04-08 00:00:00",강원도,2334,,38286,1178,35952,1178
"20210408_경기도","2021-04-08 00:00:00",경기도,7293,1289,224111,8898,216818,7609
"20210408_경상남도","2021-04-08 00:00:00",경상남도,2586,133,80161,1140,77575,1007
"20210408_경상북도","2021-04-08 00:00:00",경상북도,1376,455,55063,1427,53687,972
"20210408_광주광역시","2021-04-08 00:00:00",광주광역시,1102,89,43947,938,42845,849
"20210408_대구광역시","2021-04-08 00:00:00",대구광역시,1183,437,46922,1387,45739,950
"20210408_대전광역시","2021-04-08 00:00:00",대전광역시,816,973,31834,1407,31018,434
"20210408_부산광역시","2021-04-08 00:00:00",부산광역시,1593,1190,83895,2388,82302,1198
"20210408_서울특별시","2021-04-08 00:00:00",서울특별시,3975,620,166563,12397,162588,11777
"20210408_세종특별자치시","2021-04-08 00:00:00",세종특별자치시,221,189,4161,378,3940,189
"20210408_울산광역시","2021-04-08 00:00:00",울산광역시,1821,679,25597,1445,23776,766
"20210408_인천광역시","2021-04-08 00:00:00",인천광역시,2120,1388,61414,5082,59294,3694
"20210408_전국","2021-04-08 00:00:00",전국,35860,9231,1075574,42647,1039714,33416
"20210408_전라남도","2021-04-08 00:00:00",전라남도,2417,55,56527,565,54110,510
"20210408_전라북도","2021-04-08 00:00:00",전라북도,2521,363,54968,553,52447,190
"20210408_제주특별자치도","2021-04-08 00:00:00",제주특별자치도,739,569,13710,1226,12971,657
"20210408_충청남도","2021-04-08 00:00:00",충청남도,2346,98,50473,1337,48127,1239
"20210408_충청북도","2021-04-08 00:00:00",충청북도,1417,704,37942,901,36525,197
"20210409_강원도","2021-04-09 00:00:00",강원도,2031,,40396,1178,38365,1178
"20210409_경기도","2021-04-09 00:00:00",경기도,7624,828,232463,9726,224839,8898
"20210409_경상남도","2021-04-09 00:00:00",경상남도,1878,226,82066,1366,80188,1140
"20210409_경상북도","2021-04-09 00:00:00",경상북도,2724,354,57803,1781,55079,1427
"20210409_광주광역시","2021-04-09 00:00:00",광주광역시,1096,97,45042,1035,43946,938
"20210409_대구광역시","2021-04-09 00:00:00",대구광역시,1805,679,48823,2066,47018,1387
"20210409_대전광역시","2021-04-09 00:00:00",대전광역시,677,1053,32523,2459,31846,1406
"20210409_부산광역시","2021-04-09 00:00:00",부산광역시,1927,929,85933,3317,84006,2388
